p_x,p_y,p_z,u_x,u_y,u_z,dot
56.135059357,77.599418640,33.019580841,0.742181300,-0.653317003,1.227224590,-0.499900161
56.105400085,77.467247009,33.579689026,0.689663960,-0.623761280,1.241238287,-0.436219880
56.224658966,77.045593262,33.506809235,0.679734776,-0.604135085,1.186018894,-0.357978338
57.211040497,81.892593384,33.127941132,0.971870345,-0.754634523,1.683372623,-0.309215660
57.189418793,81.607582092,33.315910339,0.925970489,-0.735648531,1.677958103,-0.623393126
57.603179932,84.172050476,33.631969452,0.959965409,-0.689762211,1.704622549,0.102541181
67.080497742,67.359588623,33.067058563,0.237114282,0.441348378,0.677965138,0.293924813
74.444427490,74.039382935,32.572719574,0.423123609,-0.073061763,1.596200094,-0.492321285
74.522560120,73.466567993,32.992591858,0.377869212,-0.030713540,1.546800594,-0.445669451
74.929298401,74.193237305,32.944831848,0.405356969,-0.058786054,1.553260769,-0.511649528
74.659599304,74.624397278,32.561939240,0.448962967,-0.087977830,1.610510212,-0.534126840
56.277629852,83.781257629,33.227588654,0.984754551,-0.758263106,1.612695490,-0.263674574
56.080928802,78.066032410,33.221160889,0.743685624,-0.666215372,1.295647240,-0.535724711
74.644332886,75.227813721,32.567340851,0.462099311,-0.090068153,1.620281597,-0.542507673
63.450519562,82.324417114,33.656700134,0.914602923,-0.249894709,2.111591030,-0.083896732
75.126586914,74.902137756,32.959098816,0.434758116,-0.073226922,1.572611015,-0.528954826
74.946327209,75.685569763,33.000000000,0.493788160,-0.088843473,1.657028305,-0.496130639
69.493499756,69.054382324,33.193859100,0.323084030,0.418140224,1.116333756,-0.553353300
73.510833740,77.838203430,32.661441803,0.579501429,-0.079405104,1.729748949,-0.429191056
74.461158752,76.262847900,32.822948456,0.519858347,-0.093151029,1.689703289,-0.488703276
74.141517639,76.757369995,32.753200531,0.547047741,-0.090712396,1.712856896,-0.464469151
61.552528381,71.408607483,32.809829712,0.291817370,-0.047999498,0.819149561,0.047329328
60.664710999,72.238677979,32.854698181,0.313203417,-0.118304584,0.870488566,-0.010785255
61.223819733,71.801277161,33.242309570,0.282515243,-0.085193846,0.870165536,0.000531346
71.127792358,68.982818604,33.285800934,0.229449311,0.331855739,1.059779523,-0.636954357
71.954086304,69.414573669,32.562610626,0.237312468,0.298523576,1.095394478,-0.741251926
61.936721802,71.275222778,33.477519989,0.236158886,0.021594266,0.827404283,-0.035628997
73.162277222,78.297912598,32.645629883,0.614509009,-0.061767750,1.751560543,-0.396590537
72.247512817,69.598686218,32.449901581,0.235843573,0.273378063,1.111611684,-0.757984005
72.326766968,69.299552917,32.840118408,0.216918177,0.276273359,1.075728410,-0.663712285
71.871566772,69.105232239,33.085231781,0.216628576,0.300940489,1.061413408,-0.644748466
72.844558716,78.710578918,32.780971527,0.619473825,-0.047783029,1.758516292,-0.404621682
72.328300476,79.239410400,32.982559204,0.648420003,-0.008155753,1.788832968,-0.427829889
72.630897522,69.595191956,32.674858093,0.224114400,0.251919381,1.105089569,-0.664126144
73.400413513,78.454673767,33.026908875,0.601224350,-0.047508516,1.745852063,-0.414534415
72.967979431,79.030792236,33.234989166,0.617064166,-0.021062598,1.761948602,-0.417973484
72.889663696,69.932876587,32.688659668,0.243744795,0.213484297,1.173157872,-0.591433875
73.076080322,69.596496582,33.117420197,0.219775669,0.218291800,1.131977219,-0.487939037
73.141708374,70.261482239,32.886920929,0.240452665,0.203744402,1.177707327,-0.465867262
70.771492004,79.832748413,33.301109314,0.681218726,0.045984400,1.858556079,-0.414781773
65.198776245,67.262153625,33.388469696,0.144011661,0.343421610,0.430132204,0.032889640
65.604026794,66.996353149,33.397651672,0.143056774,0.364574628,0.439907593,-0.004439709
71.362342834,79.741119385,33.133750916,0.676464199,0.026646043,1.830305782,-0.471842936
73.481941223,70.717651367,33.259960175,0.259216020,0.147985067,1.274940756,-0.416877662
73.340599060,71.215797424,32.908309937,0.299675096,0.109057424,1.365253170,-0.423453111
71.826789856,79.611511230,33.112831116,0.664655172,0.010602553,1.807985749,-0.462605426
73.607063293,71.668281555,33.033840179,0.304327957,0.091176123,1.389170409,-0.406697481
74.047157288,77.406829834,32.954589844,0.565764244,-0.075158158,1.723456959,-0.452519981
74.085998535,72.930816650,32.852680206,0.365946118,-0.009896078,1.536065438,-0.404619940
74.352691650,72.619346619,33.382080078,0.323980590,0.035946369,1.460287690,-0.427726912
64.921440125,69.176689148,33.596611023,0.226708905,0.263443016,0.757853305,0.028607283
74.798736572,73.211746216,33.472660065,0.353233456,-0.004758295,1.505671253,-0.439414997
61.445369720,71.722351074,34.065769196,0.220717959,-0.038639452,0.880360773,-0.046851832
62.073810577,71.301696777,34.447360992,0.192537087,0.005320645,0.866619869,-0.061451215
62.692478180,70.877082825,34.095558167,0.190099600,0.079926096,0.832774974,-0.109686766
74.970977783,73.698600769,33.286960602,0.380665577,-0.035803772,1.532444033,-0.455701834
68.677223206,80.262542725,33.757610321,0.700684612,0.055387083,1.940016333,-0.045166842
68.211517334,80.522476196,33.793369293,0.732078693,0.030770361,1.963055634,0.003563764
66.808403015,67.069602966,33.100051880,0.210402977,0.434683368,0.602103592,0.100079525
66.799842834,67.358901978,33.417419434,0.207905354,0.413537058,0.632067225,0.389042341
67.142608643,67.817420959,33.328090668,0.258693511,0.430772523,0.767668177,0.464537483
67.878990173,80.625930786,33.313339233,0.770886529,-0.020955743,1.966929856,0.032027988
60.608291626,72.373153687,33.989761353,0.229542268,-0.101856703,0.930667863,-0.020565343
67.280128479,68.230812073,33.435810089,0.306080626,0.441808867,0.896740965,0.487644780
67.030776978,68.210166931,33.719181061,0.264482225,0.407011998,0.837104979,0.543559837
75.353851318,74.437950134,33.213798523,0.406455561,-0.056375532,1.538480314,-0.484050051
75.434120178,75.263282776,33.303131104,0.450411508,-0.073120670,1.590876669,-0.463572824
75.254989624,74.024078369,33.329471588,0.382639663,-0.037421855,1.524409633,-0.455460290
75.599037170,74.168212891,33.625469208,0.381052641,-0.034255661,1.511523276,-0.390246326
75.681060791,74.765823364,33.531620026,0.421571774,-0.057669010,1.552536363,-0.396712507
59.837581635,72.964942932,33.623889923,0.304948518,-0.165820386,0.929989648,-0.024435858
56.189159393,77.041839600,33.998600006,0.633250258,-0.578554787,1.210477374,-0.296024669
75.466026306,75.674377441,33.515739441,0.469235418,-0.072057041,1.622139757,-0.415323194
74.789367676,76.284233093,33.133998871,0.507258746,-0.085884118,1.672985734,-0.488389306
74.500183105,76.831459045,33.121879578,0.544694013,-0.080103810,1.710234759,-0.478955132
67.414466858,68.600906372,33.549209595,0.311986465,0.422142471,0.964161047,0.394113406
57.049350739,82.276443481,33.280628204,0.948594958,-0.741237248,1.689908436,-0.109791864
57.164360046,82.030776978,33.809398651,0.882580312,-0.700802152,1.712477788,-0.407185232
57.055118561,82.557876587,33.980880737,0.904493607,-0.707389582,1.701651348,-0.037658856
68.190010071,69.042396545,33.130401611,0.376449554,0.448950732,1.136347293,-0.123200036
67.807678223,68.960197449,33.559089661,0.348571669,0.430086954,1.085788353,0.079608074
74.129257202,77.927909851,33.310440063,0.569860078,-0.063746462,1.726870458,-0.435443600
73.819557190,78.008209229,33.064170837,0.583523244,-0.062791350,1.732833999,-0.440258710
68.508819580,69.101539612,33.450920105,0.359642076,0.435912133,1.127135882,-0.361834772
68.940078735,69.083450317,33.288619995,0.344120003,0.430552471,1.128461531,-0.481844021
68.706817627,69.041259766,33.898300171,0.311538375,0.407342098,1.094755919,-0.472127416
56.526039124,83.348548889,33.744731903,0.926691242,-0.726056816,1.663760878,0.072260514
69.155868530,68.950401306,33.854400635,0.297486556,0.402623335,1.087792048,-0.534375812
56.050071716,78.600807190,33.782508850,0.726282533,-0.670673784,1.373703335,-0.563632514
65.125228882,67.747337341,33.523929596,0.157810303,0.346328823,0.492714749,0.254131744
63.014179230,70.642601013,33.492141724,0.234538043,0.086365202,0.806682533,-0.135846719
56.642921448,84.051200867,33.693851471,0.951829645,-0.718300296,1.650620335,-0.139351298
56.478569031,83.770332336,33.816471100,0.954250450,-0.733578055,1.632466122,-0.067136389
69.751106262,68.866752625,33.802761078,0.277459700,0.390434412,1.075466617,-0.587870824
70.470077515,68.742897034,33.935260773,0.232424728,0.356316941,1.045113694,-0.612889358
58.473960876,83.564208984,33.957481384,0.917907131,-0.611495682,1.828657585,0.317703494
59.006378174,83.325302124,33.888450623,0.941240764,-0.591655710,1.886302297,0.208222046
71.822189331,68.724166870,33.956661224,0.180406285,0.298104162,1.024257273,-0.583919950
72.495292664,68.937500000,33.641139984,0.193798054,0.264461370,1.054120345,-0.562514656
72.735877991,69.281181335,33.107200623,0.206698344,0.265099179,1.068387711,-0.584998560
60.336608887,82.959648132,33.694000244,0.961027854,-0.520484858,2.000877684,-0.073042022
73.070701599,69.141548157,33.685260773,0.192781542,0.236866377,1.079369539,-0.495189445
70.423240662,79.981910706,33.789218903,0.674925990,0.068978073,1.893509756,-0.383331517
71.264732361,80.109848022,33.707580566,0.665853777,0.072719745,1.835734290,-0.469884873
70.785232544,80.189826965,34.032440186,0.659332973,0.100593505,1.881043267,-0.437819063
73.149803162,69.930610657,32.962551117,0.240452665,0.203744402,1.177707327,-0.457975463
73.429656982,70.015380859,33.384769440,0.228937931,0.187101594,1.186341149,-0.381475296
71.737991333,79.953659058,33.518150330,0.660435088,0.046413055,1.811132294,-0.468841442
72.616493225,79.441780090,33.414840698,0.632516302,0.004426350,1.777685471,-0.423204630
73.665313721,71.313491821,33.292980194,0.291031806,0.102154390,1.363921376,-0.420947902
72.177856445,79.697830200,33.409328461,0.649022666,0.022986145,1.793575846,-0.441358108
62.857620239,82.617652893,33.610569000,0.968663395,-0.340809521,2.130080059,-0.114309565
62.788108826,82.716918945,34.207500458,0.868582569,-0.221534948,2.115175706,-0.097672923
73.969657898,71.817283630,33.420608521,0.292560512,0.088600864,1.381553058,-0.424635573
73.866546631,78.415138245,33.409828186,0.587443650,-0.042819772,1.739359255,-0.421864298
64.624603271,81.512702942,33.357028961,0.883776692,-0.206483673,2.083548169,-0.107587026
64.922492981,81.659141541,34.412769318,0.726214158,0.009504386,2.070560599,-0.071259618
65.659103394,81.203208923,33.626178741,0.796917734,-0.077181401,2.038007763,-0.101902091
67.033203125,81.005546570,33.442638397,0.775394512,-0.022440556,1.985248940,-0.010466597
66.825340271,81.095306396,33.914619446,0.745364874,0.016429165,1.996302724,0.001826165
66.437240601,81.165283203,34.040618896,0.737810443,0.019043202,2.011425091,-0.026442519
67.413551331,80.894538879,33.542831421,0.772590332,-0.020024385,1.973103063,0.028787832
67.347976685,80.967567444,34.077770233,0.703966700,0.071686401,1.976294336,0.038666586
67.601333618,80.796241760,33.405418396,0.772590332,-0.020024385,1.973103063,0.033857577
65.285438538,68.952888489,33.952579498,0.214431391,0.297552255,0.767255020,0.213693936
65.261802673,68.195999146,33.745368958,0.192580069,0.329353239,0.630624623,0.426450432
64.997840881,68.158546448,33.497688293,0.173036794,0.326485837,0.527873159,0.264915917
59.448589325,83.175231934,33.742591858,0.978723703,-0.590027242,1.932967975,0.099579811
59.786491394,83.045547485,33.884220123,0.943146133,-0.547418982,1.948941319,0.009037525
59.306549072,83.093147278,34.230030060,0.896523470,-0.524694952,1.932381653,0.145803702
64.678047180,69.606033325,33.911411285,0.203109883,0.229371676,0.802140287,-0.138378776
60.609920502,82.886207581,34.197929382,0.910717898,-0.465729704,2.006241787,-0.100379663
57.016029358,81.411277771,33.973411560,0.844954488,-0.696614627,1.693846954,-0.599624673
56.690620422,80.854423523,34.627609253,0.766626862,-0.675131413,1.675876824,-0.573267377
61.473251343,82.823707581,34.497318268,0.844824694,-0.333467287,2.058819765,-0.107056912
60.969940186,82.849372864,34.386970520,0.887313817,-0.405739005,2.037761864,-0.103988274
65.988273621,66.972419739,33.466388702,0.141787930,0.373974730,0.433021833,0.086444474
65.966003418,67.297622681,33.675338745,0.174752287,0.370897805,0.563287868,0.422374468
66.446510315,67.395759583,33.667591095,0.202969909,0.399405761,0.636751845,0.460203881
68.540077209,80.487693787,34.303119659,0.666642090,0.110083050,1.948935815,-0.075797555
66.727142334,67.758903503,33.718441010,0.219283587,0.396680255,0.698551622,0.569137644
74.488136292,71.878250122,34.060440063,0.294573841,0.065192894,1.410815329,-0.421974969
63.278141022,82.540519714,34.177268982,0.867022763,-0.195464574,2.113900155,-0.090034256
65.472000122,67.397956848,33.638370514,0.157851733,0.360745619,0.501911252,0.331908623
70.026962280,80.032371521,34.055751801,0.661339409,0.094397902,1.900849254,-0.324307560
69.073432922,80.198333740,34.091548920,0.665411905,0.098901429,1.931506923,-0.140553867
69.535011292,80.233810425,34.489261627,0.638936212,0.131689514,1.917625925,-0.260100351
74.857986450,72.721641541,33.899848938,0.321692480,0.029820936,1.459361864,-0.442632517
75.293502808,73.489540100,33.783748627,0.344346820,0.001263573,1.485695797,-0.431445119
57.934509277,83.827720642,34.046508789,0.909494810,-0.635418604,1.770760078,0.360662754
57.102031708,84.064979553,33.954509735,0.926346477,-0.678618594,1.699090296,0.098228340
65.650543213,67.830223083,33.856540680,0.191037225,0.364710155,0.633493332,0.499961423
67.027191162,68.674758911,34.088901520,0.270509197,0.381413889,0.945399833,0.389589203
64.158096313,81.893730164,33.715000153,0.852230442,-0.163623093,2.092046485,-0.085999980
64.001716614,82.260513306,34.610260010,0.810775388,-0.118149225,2.107323339,-0.097184970
67.472557068,68.906616211,33.914360046,0.311837958,0.406266600,1.021992029,0.181752696
68.159362793,69.104393005,33.702499390,0.343502293,0.423764272,1.108911389,-0.214811939
56.419570923,76.597312927,34.302070618,0.566664857,-0.524533517,1.195932280,-0.144146678
67.810226440,69.099113464,34.118431091,0.290584778,0.385901908,1.047054165,-0.128270109
66.049957275,81.223419189,34.197238922,0.724471516,0.027421935,2.023572079,-0.053997244
68.406112671,69.104919434,33.922058105,0.323064318,0.410533003,1.097038869,-0.387701435
68.183120728,69.132133484,34.129539490,0.306374531,0.398193021,1.079847447,-0.335959164
68.443717957,69.064697266,34.408481598,0.265007927,0.374654165,1.057914060,-0.440522522
56.000469208,78.010459900,33.954090118,0.686268129,-0.637314036,1.306393229,-0.514006315
56.017570496,77.521972656,34.253490448,0.643320999,-0.601094698,1.261272362,-0.407070427
55.963668823,78.480438232,34.404289246,0.656713407,-0.634288633,1.370498487,-0.532659022
63.282020569,70.536613464,33.992439270,0.209042884,0.127324498,0.812234701,-0.192929934
63.836101532,70.217430115,34.159381866,0.189983934,0.169066557,0.815464898,-0.209851748
63.288639069,70.580177307,34.703411102,0.161477436,0.126787936,0.835005139,-0.160538463
64.291351318,69.912277222,34.010501862,0.208347313,0.185767698,0.803332080,-0.212246021
76.003036499,74.313690186,34.103191376,0.369616100,-0.020235347,1.503437645,-0.317131070
76.146316528,74.875526428,34.203529358,0.414891700,-0.042951921,1.561179336,-0.268445552
75.819503784,75.276100159,33.780239105,0.443760400,-0.060237096,1.589217652,-0.344160424
67.731948853,80.769363403,33.744651794,0.735180905,0.030812676,1.973319734,0.054212860
75.774406433,73.816337585,34.086841583,0.352016451,-0.007583104,1.487443381,-0.364997581
75.161697388,76.132553101,33.419818878,0.495322466,-0.076875179,1.658256455,-0.452927779
74.916893005,76.641708374,33.421470642,0.520865520,-0.076810538,1.688744468,-0.469169501
74.741027832,77.120437622,33.473621368,0.542376664,-0.071803158,1.708778542,-0.474982572
74.444099426,77.525932312,33.396778107,0.562907022,-0.062622542,1.724046659,-0.452143404
75.015907288,77.044296265,33.699050903,0.541487894,-0.067160135,1.710029144,-0.445606737
75.330703735,76.597618103,33.829269409,0.504866155,-0.066015682,1.679320599,-0.403526982
74.831199646,77.640083313,33.822620392,0.559010561,-0.053177542,1.725252814,-0.451593467
75.520179749,76.051147461,33.775291443,0.476047889,-0.067668130,1.636401309,-0.383260132
72.984909058,68.785263062,34.301460266,0.163914165,0.265128498,1.027231602,-0.531553102
73.479103088,69.484443665,33.822769165,0.203311047,0.209000431,1.128189706,-0.411887639
73.498123169,68.998443604,34.507541656,0.160750141,0.235306008,1.060882689,-0.467200986
73.759330750,69.867591858,34.006160736,0.206107917,0.194858966,1.156182413,-0.367707891
72.202003479,80.044082642,33.828639984,0.649961934,0.062648688,1.801702287,-0.445436795
72.560089111,79.738258362,33.702758789,0.629228273,0.019482527,1.776658069,-0.429668484
73.189033508,79.415130615,33.814708710,0.617932425,0.024013116,1.768294232,-0.418162732
73.813461304,70.401268005,33.879920959,0.231424417,0.164432990,1.229818365,-0.363578841
73.470138550,78.858848572,33.465579987,0.606928691,-0.019745002,1.755298409,-0.418349227
73.886093140,78.888412476,33.847938538,0.584115662,-0.034168868,1.739321798,-0.438296171
73.963722229,79.374366760,34.354469299,0.584114145,0.011486938,1.741075969,-0.455934194
72.762199402,79.967750549,34.088790894,0.617323311,0.043624227,1.768999667,-0.436775047
73.963790894,71.137756348,33.794841766,0.259051288,0.128396433,1.307812360,-0.394068435
74.357322693,78.246719360,33.750381470,0.575034149,-0.039775883,1.734104676,-0.438196133
58.693401337,83.200843811,34.410110474,0.863549578,-0.551342671,1.872065431,0.308850224
56.089199066,79.119140625,34.370529175,0.683997122,-0.659469477,1.451599932,-0.546641137
59.965740204,82.899353027,34.502571106,0.822954011,-0.420908651,1.983190826,0.029845432
65.357276917,68.546340942,33.883789062,0.200944733,0.329093007,0.681404165,0.381104819
65.586563110,68.293441772,33.994689941,0.202174319,0.341136501,0.695550567,0.492749151
65.680572510,68.682579041,34.190601349,0.209242242,0.326567006,0.778146383,0.377159598
66.036537170,68.283096313,34.137149811,0.217503385,0.353270050,0.774312254,0.560407600
65.079231262,69.313858032,34.041740417,0.210326111,0.270247422,0.791733966,-0.011262517
65.324516296,69.238197327,34.299701691,0.207315090,0.291325063,0.798534153,0.016277967
62.673130035,70.970657349,35.169841766,0.117977963,0.064960370,0.870249128,-0.087820491
61.201148987,71.949729919,34.941009521,0.148271323,-0.027306512,0.913842249,-0.048468206
64.386016846,69.942161560,34.691570282,0.160726855,0.170695802,0.829649655,-0.151726950
65.064689636,69.538299561,34.639350891,0.160138288,0.235730892,0.839411976,-0.096831352
62.840270996,82.767143250,34.992931366,0.752757635,-0.074361955,2.106185553,-0.051677960
62.187400818,82.797492981,35.626918793,0.594554469,0.042623970,2.098955314,0.032167964
66.241050720,67.759849548,33.896900177,0.212051632,0.377791450,0.701389113,0.597062634
59.946861267,72.915161133,34.660049438,0.245499549,-0.150602294,0.969488280,-0.010096708
59.152660370,73.551933289,34.936019897,0.269101660,-0.204981395,1.011212178,0.001501026
60.419670105,72.570510864,35.269649506,0.152966936,-0.091341800,0.975693362,0.001968061
71.756530762,80.303642273,34.005908966,0.648923207,0.084302021,1.807188003,-0.479390649
71.266288757,80.468437195,34.329750061,0.640938391,0.133315237,1.854045153,-0.452549806
72.372169495,80.409179688,34.331249237,0.634805947,0.094620901,1.786621067,-0.499143286
71.808227539,80.634841919,34.467548370,0.635517577,0.132279252,1.817732790,-0.520619838
56.744651794,83.766471863,34.099338531,0.909964252,-0.695523780,1.675933112,0.174803998
57.498088837,83.946418762,34.157329559,0.908379761,-0.658725504,1.723254470,0.293185467
75.252090454,77.300148010,34.073619843,0.533795498,-0.058019557,1.714725976,-0.402205532
75.125968933,77.884582520,34.242950439,0.553649230,-0.047072106,1.729262175,-0.418158590
66.589012146,68.205978394,34.020839691,0.224867847,0.371073645,0.767226818,0.587299291
66.485923767,68.645118713,34.363651276,0.229054900,0.348244027,0.874396549,0.436476111
74.301620483,71.186279297,34.297698975,0.249435698,0.133050526,1.297554119,-0.404729826
74.661369324,71.365676880,34.648418427,0.247833954,0.116459988,1.323407803,-0.478830741
75.011657715,71.929893494,34.653530121,0.287615631,0.063511764,1.405848855,-0.469172983
74.975128174,72.329017639,34.326148987,0.310801856,0.039856116,1.442014605,-0.447389973
74.405181885,78.836746216,34.229381561,0.575986732,-0.020173237,1.735145766,-0.464437104
74.804176331,78.322006226,34.200759888,0.566083576,-0.035676553,1.731428105,-0.452925112
75.299667358,72.842468262,34.299449921,0.328321972,0.017094348,1.464681175,-0.435385719
58.907478333,73.780723572,34.672630310,0.296762662,-0.229612067,1.014796896,-0.027397894
75.658523560,76.922897339,34.397899628,0.529385789,-0.052874791,1.722045524,-0.322736881
67.362380981,69.009506226,34.313610077,0.262702484,0.368369595,0.980730531,0.047798967
67.625587463,69.142448425,34.822818756,0.208075400,0.329341137,0.994780069,-0.231058008
68.847038269,68.945137024,34.339321136,0.272679121,0.385545115,1.067199463,-0.491195551
69.319610596,68.798538208,34.465671539,0.244442546,0.368268835,1.048585412,-0.521505045
68.056732178,69.140342712,34.501171112,0.264786409,0.369045674,1.040236614,-0.354682724
66.918258667,81.122528076,34.492321014,0.699259783,0.069654091,2.007063064,0.004906886
67.964660645,80.752021790,34.300548553,0.677400948,0.103990063,1.967251565,-0.000879494
67.649230957,81.004287720,34.956840515,0.612611238,0.181073491,1.975449878,-0.023202790
68.891548157,80.557136536,34.888729095,0.616515961,0.171895737,1.945479835,-0.165880161
69.898460388,68.704261780,34.277961731,0.242889073,0.368554489,1.047681163,-0.584016663
71.184448242,68.639663696,34.118431091,0.199646767,0.326390771,1.026815116,-0.603422665
70.770248413,68.479331970,34.679828644,0.180341528,0.323837383,1.009383105,-0.552956631
57.137741089,81.911109924,34.416240692,0.815851985,-0.672224710,1.717370079,-0.491921187
57.243309021,82.352119446,34.475231171,0.833627092,-0.648638709,1.750567248,-0.203501584
71.590377808,68.375556946,34.903141022,0.155155344,0.302941911,0.997108404,-0.560783855
76.118972778,73.668006897,34.716800690,0.337170880,0.006551085,1.480614830,-0.320468193
76.413421631,74.446350098,34.778358459,0.362128524,-0.010248951,1.516835749,-0.231800815
56.886211395,83.034126282,34.158851624,0.898251078,-0.697561062,1.690200820,0.182799576
57.193470001,82.813690186,34.467880249,0.868466991,-0.665289076,1.727987206,0.216529316
56.845619202,83.435150146,34.286628723,0.892817858,-0.681545258,1.696553451,0.286280838
76.178710938,75.391532898,34.410919189,0.443311721,-0.047308179,1.614888954,-0.230431490
75.828163147,75.727157593,34.009319305,0.468677969,-0.061189536,1.632738776,-0.315643207
73.875762939,69.497817993,34.495780945,0.179618005,0.210256821,1.115574134,-0.394976575
74.105461121,70.087379456,34.522178650,0.213314949,0.169520054,1.215185841,-0.374329912
57.186679840,83.677062988,34.382621765,0.880510333,-0.659575387,1.721333945,0.409773978
74.141647339,70.691322327,34.324428558,0.236831845,0.145900736,1.270472548,-0.374348136
57.631771088,83.664176941,34.416408539,0.881883215,-0.629025488,1.764645272,0.521158229
57.507499695,83.332878113,34.614639282,0.852759044,-0.630255333,1.759476584,0.582812800
75.769790649,76.244766235,34.212078094,0.478053521,-0.056211790,1.658503686,-0.314167202
58.038688660,83.326911926,34.542041779,0.848535336,-0.582110969,1.819678594,0.498464054
70.381431580,80.193977356,34.293819427,0.649215239,0.118035720,1.893256969,-0.409910629
73.381439209,79.842857361,34.391380310,0.595206616,0.038238652,1.751027922,-0.440928486
72.975326538,80.202667236,34.476539612,0.617496418,0.082247035,1.770343232,-0.428531188
74.416557312,70.909866333,34.634681702,0.232593370,0.143083444,1.275003849,-0.449753469
74.763870239,70.849372864,35.085781097,0.218655818,0.143370553,1.272387771,-0.501566878
75.166030884,71.516372681,35.109539032,0.242315823,0.110460437,1.329670313,-0.508619932
68.288597107,80.736106873,34.779720306,0.644197006,0.140653571,1.951583296,-0.082956565
59.103431702,82.913391113,34.781700134,0.816603384,-0.515720811,1.884941181,0.184139142
61.657180786,71.608978271,34.795478821,0.168883292,-0.001586802,0.884198786,-0.074292898
62.040618896,71.367378235,35.288711548,0.125177513,0.030514571,0.884350434,-0.079289731
70.224006653,68.591629028,34.490180969,0.224241633,0.356467709,1.034383210,-0.564727365
69.754821777,68.626029968,34.754341125,0.215562197,0.351930804,1.028875254,-0.520163889
70.169357300,68.501213074,34.954330444,0.193041766,0.337244887,1.016079086,-0.497160613
72.163841248,80.704826355,34.542301178,0.631791582,0.108751801,1.785742045,-0.514239450
71.949951172,80.847816467,34.760169983,0.624671125,0.133350085,1.793784307,-0.408303722
71.432182312,80.925193787,35.126789093,0.583973770,0.205108929,1.845128650,-0.382693333
60.621089935,82.837783813,34.702941895,0.848632327,-0.373449204,2.033632282,-0.053201295
70.521636963,68.382270813,35.241729736,0.159261275,0.312864509,0.998276483,-0.479561971
75.306953430,72.409721375,34.633281708,0.298896559,0.048004502,1.424466011,-0.466667146
75.660980225,73.340423584,34.325008392,0.334962548,0.009352145,1.470368922,-0.391591089
75.689422607,72.881767273,34.715259552,0.299912050,0.043961510,1.426935017,-0.434363762
59.474811554,73.301277161,35.283229828,0.224578419,-0.180811646,1.022926271,0.027664708
60.808559418,72.268493652,35.357269287,0.124639611,-0.050429732,0.950395500,-0.017575521
60.018878937,72.899818420,36.070808411,0.090574314,-0.089795510,1.015157119,0.039191095
60.620140076,72.446670532,36.580570221,0.038893546,-0.042357492,0.988827646,0.027422520
72.546531677,68.457473755,34.926448822,0.129288968,0.269024098,1.005468703,-0.534531114
73.213836670,68.603157043,34.947559357,0.141630565,0.253516644,1.024686428,-0.512282670
72.065666199,68.128501892,35.770240784,0.104927513,0.279048774,0.977799405,-0.515186644
72.785453796,68.069946289,36.249469757,0.087125770,0.273236672,0.979270251,-0.522787475
73.335327148,68.331306458,35.762729645,0.108840177,0.261426839,1.005201354,-0.539702735
61.588661194,71.676651001,35.620170593,0.102131348,-0.006950571,0.919765167,-0.047217935
76.522468567,75.029266357,34.984249115,0.383030926,-0.017592435,1.564131872,-0.182012384
75.163337708,78.357887268,34.568161011,0.557593281,-0.031717213,1.730335838,-0.412759030
74.822647095,78.810623169,34.555301666,0.565599869,-0.019186338,1.729074227,-0.449486833
73.670387268,68.663383484,35.322750092,0.135935467,0.243794368,1.036940191,-0.520480062
74.049026489,69.119049072,35.194171906,0.158554509,0.217115049,1.102088440,-0.457611302
74.493202209,79.169067383,34.566440582,0.573301995,-0.004187855,1.732359059,-0.461443226
76.094047546,75.872077942,34.520610809,0.461410830,-0.047065877,1.650014008,-0.236301471
65.614318848,81.333381653,34.303070068,0.713381140,0.033259987,2.038056724,-0.053454116
65.696609497,81.501243591,35.192558289,0.613305989,0.159725428,2.038570470,-0.043200668
65.274246216,81.732742310,35.370571136,0.623082686,0.146263682,2.057991872,-0.054090590
76.117942810,76.459953308,34.892009735,0.483470178,-0.041610738,1.707247985,-0.238219671
74.239753723,69.660507202,35.001689911,0.185908985,0.190840566,1.164992646,-0.399336835
66.260887146,81.303848267,35.029109955,0.619736032,0.157429004,2.018243628,-0.024061436
75.509826660,77.749259949,34.613208771,0.544625237,-0.040123828,1.733888505,-0.360059097
75.940307617,77.280006409,34.967628479,0.527284425,-0.042397558,1.737560979,-0.295816934
66.488456726,81.207603455,34.612339020,0.686683669,0.080366996,2.014803260,-0.016122969
56.359630585,76.744873047,35.257179260,0.460889489,-0.466144134,1.249848395,-0.068378874
57.209899902,75.600959778,35.513999939,0.335056691,-0.336344517,1.165601037,0.000094265
56.756500244,76.179573059,35.760459900,0.385278623,-0.403318512,1.233547342,0.006402904
64.750152588,82.018898010,35.296039581,0.646292967,0.117655738,2.075805303,-0.054935783
64.254180908,82.389099121,35.516830444,0.654130628,0.098620763,2.097150168,-0.042507748
74.371559143,70.522071838,34.757541656,0.218815323,0.156045900,1.245293660,-0.439385891
56.157558441,79.527893066,34.992229462,0.640832923,-0.638868138,1.482764121,-0.488031646
63.347148895,82.624336243,34.747310638,0.786563211,-0.093575745,2.108365099,-0.088911833
76.478202820,75.707763672,35.218811035,0.434426311,-0.029060734,1.664841171,-0.167155624
56.415050507,80.252182007,35.378219604,0.606713996,-0.604486457,1.648713868,-0.395484026
56.113609314,77.150177002,34.666721344,0.589548139,-0.561354042,1.248577980,-0.218717336
