p_x,p_y,p_z,u_x,u_y,u_z,mag,dot
20.404333625,108.673647123,-107.430144560,0.000375706,-0.002111013,-0.003019136,0.003703068,0.138706506
-3.981508491,-9.580667302,-2.044658928,-0.293651166,-0.950999722,0.111134319,1.001490048,0.981428420
110.879820002,37.384807027,-98.229393466,-0.003454880,-0.002383079,-0.003747097,0.005626366,-0.164420822
-23.482230224,-15.297925722,23.838815450,0.026473995,0.020941825,-0.005565892,0.034211279,-0.953123408
9.922897276,-7.183069864,1.558991619,0.671738961,-0.674475511,-0.118366965,0.959250324,0.965495154
13.118004816,-26.115538182,19.629741108,0.057483018,-0.082890601,0.024954674,0.103912871,0.972573616
21.566758369,-31.012463995,35.535376980,-0.012930908,0.016353233,-0.004085828,0.021244543,-0.914117864
-1.305857855,-9.532248603,6.818622416,-0.057116323,-0.912707716,-0.367482663,0.985566415,0.863403083
9.830454933,-1.725680298,15.115846435,0.213140771,-0.061374079,-0.852939123,0.881306367,-0.342599506
109.249675863,-63.401986994,51.604689755,0.003822414,-0.001682506,0.007631736,0.008699717,0.746049940
43.291803196,23.545449618,21.879211403,0.051084645,0.028444433,0.042245611,0.072134724,0.956105369
12.214365974,4.634720828,-3.253317551,0.776035502,0.424468476,0.093570265,0.889471744,0.967155719
-7.499654517,8.445360098,-0.813679139,-0.594570366,0.802191126,0.061182211,1.000383819,0.982231269
32.965440146,25.955151769,-22.212992049,0.072704072,0.015934233,-0.038391597,0.083747815,0.872107636
-112.756915262,54.958242097,2.482412278,-0.006752321,0.005071490,-0.000211469,0.008447400,0.989296568
13.122762477,1.682487584,-7.293765790,0.715456405,0.093186216,0.297256268,0.780335073,0.806850885
-68.172184319,63.566393312,110.768025687,0.003846929,-0.005322520,0.001672891,0.006776920,-0.519839821
54.110553713,-20.766984563,-114.315124990,-0.012000672,0.000974439,0.002196971,0.012238968,-0.616100942
-11.206985518,24.044573319,0.146468390,-0.231387875,0.364844362,0.004230390,0.432052836,0.976279835
-8.877430282,4.199685761,-15.089827891,-0.211237262,0.076501049,0.766580260,0.798823438,-0.232079434
17.114196931,80.764782703,72.984182386,-0.001096043,-0.009778889,0.011190884,0.014901808,-0.122491953
-32.603597868,45.652065960,-27.690987697,-0.018410411,0.024701553,-0.033170590,0.045270277,0.886227329
-5.510645531,9.075660034,1.038957515,-0.409572674,0.923570551,-0.070364648,1.012760347,0.990537449
22.509906295,114.252571942,-13.852331371,0.005171546,0.009480393,-0.006226499,0.012465634,0.872471165
-4.504861438,9.271791916,3.608495095,-0.310985173,0.910165371,-0.191498967,0.980706192,0.962744815
1.305838370,-49.068285046,66.238355911,0.007141674,0.033431772,-0.008089173,0.035130067,-0.797881348
4.722615739,-3.017646630,-19.153395359,-0.110570639,0.133663326,1.425478937,1.435995108,-0.835926640
2.551386430,-4.536670222,-18.969895778,-0.013771000,0.037389119,1.336320252,1.336914134,-0.771060796
-5.797806946,-8.920414168,4.632555629,-0.411037651,-0.866733054,-0.312013708,1.008727263,0.903227995
41.343624659,-5.103302593,23.056631970,0.102072353,-0.016476464,0.029436229,0.107502236,0.992689563
-49.718231625,-23.698476698,-7.618975202,-0.088650134,-0.032077680,-0.005144760,0.094415530,0.994322830
53.035907851,82.955968552,39.784193823,0.002798935,0.004764803,0.017689886,0.018532929,0.566896924
-30.056116127,-27.099871777,-3.595501887,-0.212120709,-0.160250025,0.011610077,0.266101597,0.971829476
39.710203762,-45.865198196,5.463824404,0.065259290,-0.080229306,0.025610018,0.106542900,0.981513749
33.407043040,26.891899470,-111.722463522,-0.011949689,-0.007096482,0.008991080,0.016552784,-0.831168862
-65.480061947,-41.847052592,-15.073608251,-0.034308139,-0.015353204,-0.005356567,0.037966591,0.983987220
-19.751538038,45.554572351,81.731510543,0.014946699,-0.027247563,-0.008074437,0.032109656,-0.744757954
6.796536602,8.437470828,-6.048511575,0.433923884,0.767007890,0.234885407,0.912009975,0.912781993
0.608419854,-3.228821161,-20.522231591,0.109496407,0.235776841,1.612014390,1.632841259,-0.937418685
2.123621887,-0.544884187,-21.746981387,-0.050975095,0.150936505,1.773912228,1.781051622,-0.985255856
-2.166824244,-2.656890643,-20.622156481,0.208822849,0.211159190,1.630293334,1.657121462,-0.978999340
-11.986644270,-2.248706575,-10.553756818,-0.494555681,-0.115398269,0.481886534,0.700083362,0.469161791
-12.386008635,-2.420895065,-8.159544749,-0.717122305,-0.168934737,0.442824536,0.859591133,0.684295057
-12.369208584,0.118613552,-9.817809431,-0.583404156,0.005278241,0.452565767,0.738379335,0.539249519
-109.907250940,-47.711119943,63.020568498,0.000309515,-0.002374188,0.006301092,0.006740648,0.482197924
-7.902854512,4.443500702,15.317358382,-0.232224087,0.067415860,-0.964646310,0.994492548,-0.322070439
28.371250028,15.084360507,30.367280600,-0.035395773,-0.062921771,-0.064206729,0.096615289,-0.898228039
-31.282605531,-4.932263364,16.084365707,-0.145545655,-0.012479530,0.033233770,0.149812415,0.987574686
-5.912640664,-7.678886896,-10.500237423,-0.423296900,-0.533724842,0.559744868,0.881678393,0.550343291
-7.368306709,7.966682597,6.706409457,-0.473362270,0.702976313,-0.369068252,0.924369466,0.840342501
-21.616168364,-101.117033465,98.519453115,0.000834810,0.005164281,0.001585183,0.005466216,-0.551221194
-81.052267867,-23.609593348,68.611307870,0.006793935,0.001160922,0.010338526,0.012425394,0.018900084
17.646320786,-8.882739820,-15.509802410,0.117656454,-0.109204657,0.123513653,0.202544614,0.482868858
1.856210010,-7.681658754,13.937930593,0.007754678,-0.392214022,-0.873364999,0.957422788,0.016749793
2.203975410,-8.335589828,11.578258382,0.154717188,-0.644687520,-0.664023098,0.938342198,0.490829613
8.059941193,38.763231466,29.052237275,-0.014714388,0.015203259,0.018730843,0.028257685,0.672903588
23.691718164,51.342657659,19.228473780,0.028008259,0.057279061,0.041559051,0.076108529,0.939775784
12.563595526,2.768812081,7.240801849,0.717999985,0.197845477,-0.348965903,0.822462165,0.773833009
6.859822227,-8.611272737,-3.176912694,0.457940632,-0.838751395,0.156760389,0.968394209,0.962768145
10.444946480,-5.660354112,7.387695636,0.650018864,-0.440555386,-0.364124784,0.865563649,0.771122577
-2.917234580,-9.460535966,-7.185920570,-0.241281932,-0.831615432,0.365675515,0.939957328,0.832586035
-11.634483767,-1.885609562,11.057892605,-0.516513400,-0.099354323,-0.623865820,0.816006088,0.310782473
18.761575781,-30.916352712,-40.479737315,-0.008280897,0.050303731,0.055856890,0.075624274,-0.960500270
-13.509916432,-0.493165556,-3.913741252,-0.896237509,-0.042560891,0.269441217,0.936830652,0.906630032
7.005341517,-8.023064406,7.018567164,0.454014206,-0.714078045,-0.326679625,0.907058945,0.840797961
1.461828380,-2.042188165,21.053492023,-0.163950589,0.269128520,-1.734753111,1.763144439,-0.958533584
57.904060871,-38.559261525,89.207372533,-0.011951157,0.012242591,0.001122637,0.017145598,-0.621634844
26.899470056,-18.099971207,28.558408044,0.010710338,0.022875592,0.040450096,0.047688723,0.300792242
8.041935163,5.664601134,-13.018415380,0.239940838,0.312769473,0.650918963,0.760980845,0.127903817
-38.799964670,3.306310318,-3.182639323,-0.263782109,0.005812402,-0.013472571,0.264189885,0.996976531
17.346160276,-7.676261870,25.653811919,-0.130735657,0.038846768,-0.186984435,0.231439112,-0.949402409
17.539803969,-5.824475332,38.039945795,-0.119238148,0.045612214,-0.245152891,0.276402153,-0.986026187
6.663675569,0.625925205,19.057627133,-0.188299600,-0.056452370,-1.406645572,1.420315238,-0.845826059
-8.944651408,-3.004707565,-14.981792773,-0.139121446,-0.108734302,0.885041921,0.902483865,-0.347024109
-7.089078002,-4.135884195,-16.228745714,0.015297915,-0.036403750,1.007284006,1.008057700,-0.509730459
-6.024099329,-8.130430904,-7.760936429,-0.434795901,-0.708089204,0.447409756,0.943723098,0.770587916
-2.059979777,5.695820729,-18.458733517,-0.024323671,-0.118733888,1.140754562,1.147174942,-0.668807703
-12.614715587,-3.903762749,-1.320257100,-0.881290156,-0.414565928,0.081852948,0.977362345,0.978034466
-0.137199312,10.072931470,2.972437852,0.014213237,1.005961319,-0.212977921,1.028357810,0.962044205
-9.798249311,-6.603819047,-4.756493950,-0.697849537,-0.607276898,0.255757222,0.959786937,0.899495140
-34.969478311,108.109271653,-40.159305760,-0.000555933,0.003134486,-0.010510652,0.010982161,0.538533036
32.112296454,15.053385700,2.094857241,0.243559284,0.141006188,-0.004250591,0.281463919,0.999284486
5.047363518,-17.666425147,18.846416770,0.043253259,-0.095144036,-0.124371361,0.162454509,0.283476988
9.066290880,5.766674328,11.164671530,0.396360832,0.359051120,-0.618569913,0.817709211,0.351911568
4.380290837,-5.046773036,17.665102579,0.041489357,0.027606524,-1.278884418,1.279855008,-0.602822244
6.158580076,26.397234162,-13.953900203,0.023926093,0.262930741,-0.076728392,0.274940500,0.993842317
-6.815854206,-8.354488282,-4.247069529,-0.497510290,-0.828521645,0.222853265,0.991780309,0.943399249
-27.522348285,-4.375920016,-18.400009101,-0.115934843,-0.050301505,-0.019027983,0.127801382,0.934463063
46.817658247,36.270102459,71.229933442,-0.017364689,-0.009070543,-0.000484382,0.019596984,-0.714464528
11.873318453,2.834018955,-8.869950952,0.657062581,0.211251187,0.440579087,0.818821245,0.661088460
-1.738215743,-5.475825721,17.988837210,-0.035331469,-0.013282593,-1.312744760,1.313287305,-0.610276440
-18.183743195,-12.383752564,-9.222232813,-0.409224981,-0.260481108,-0.013818417,0.485290059,0.955535906
15.508538121,7.843828324,-19.626909926,-0.087551522,-0.044345653,0.191621218,0.215291656,-0.835472024
-6.744198183,6.427002523,-13.933072324,-0.260987159,0.257733127,0.769220566,0.852197712,0.045427458
57.984694244,-60.852158491,-2.032243893,0.038856906,-0.031721899,-0.003557336,0.050287102,0.985189125
-107.781821503,-107.774924476,-84.898995305,0.000006280,0.000079166,-0.004606670,0.004607354,0.451892535
9.344928657,6.071499816,33.968367948,-0.233350099,-0.109504559,-0.402791472,0.478209669,-0.991017268
12.506649008,-3.908133958,5.939477441,0.770242172,-0.309219455,-0.280271432,0.876037529,0.880923141
12.552201272,-4.169142209,3.408475149,0.842116225,-0.405794512,-0.209092016,0.957887464,0.934159667
21.087045871,1.863139562,13.914301114,0.168597412,0.014175616,-0.001629112,0.169200146,0.925328412
-49.411148591,19.664379456,74.308762314,0.030252357,-0.015899915,-0.014909023,0.037286612,-0.852399272
-13.977703588,-0.022719149,-1.311210060,-0.952967406,-0.005513489,0.120193990,0.960533118,0.981330122
9.306293422,-4.138649329,13.135054618,0.365281987,-0.172926788,-0.733440135,0.837418077,0.082419348
80.969550242,-99.150930999,62.092184898,0.002657301,-0.002367592,0.009109208,0.009779796,0.705677429
-10.008856735,6.885922371,2.694114946,-0.727550445,0.638351260,-0.139001003,0.977825782,0.945598426
12.996412658,-2.202259203,-6.119624464,0.788389367,-0.173880152,0.295154710,0.859597815,0.863551888
8.861984449,7.664019807,-2.708993809,0.547012239,0.713384855,0.104429680,0.905011546,0.979097700
-15.676179273,-24.988096357,-6.738276256,-0.299250459,-0.356034877,-0.071831772,0.470607559,0.972918866
-10.253313974,-2.753815464,13.282407306,-0.359387810,-0.152238946,-0.787293110,0.878730184,-0.036928159
45.603871729,-107.208063763,-108.328795547,-0.002148553,0.001536576,-0.003625145,0.004485423,0.124667207
-33.279475120,23.857394430,-8.525412754,-0.191802436,0.100055433,-0.059770232,0.224436505,0.962400831
90.205962635,75.744688685,19.108271697,0.008433422,0.009554569,0.004997010,0.013688773,0.957818043
-9.575784451,0.504150961,-15.256300708,-0.091493602,-0.017353994,0.797251616,0.802672025,-0.468040636
-26.076563739,-19.759293450,8.206536404,-0.229893114,-0.172494032,0.063195241,0.294276525,0.984825175
18.421643095,17.668001620,-11.492097460,0.210765298,0.214928413,-0.081408385,0.311838995,0.991687113
-7.949297487,-4.861303650,-13.947463173,-0.267082225,-0.223566279,0.810953249,0.882587088,-0.054026856
-7.545591758,-6.120309686,-12.040986949,-0.391994204,-0.362496396,0.687270120,0.870289211,0.282907348
23.416069283,52.789364763,-71.097062657,-0.015394353,-0.019622399,-0.003268541,0.025153687,-0.614069707
-2.205519474,9.307812436,-6.574420853,-0.154146722,0.873664039,0.398762221,0.972656863,0.834695255
-55.182134903,-21.698675927,-65.132200906,0.034120623,0.010104831,-0.003909599,0.035799574,-0.637836736
5.357243039,-4.283803309,39.400201688,-0.076449125,0.032016117,-0.396419864,0.404991616,-0.978253000
-9.293653334,-50.829978198,25.804362672,-0.009985760,-0.053600784,0.040714060,0.068046999,0.945437423
-1.898317250,-7.811345104,13.287530840,-0.156161351,-0.476590696,-0.814214564,0.956279465,0.203686527
-16.765484963,-98.135090690,-91.926857883,0.001513506,0.006183217,-0.004868358,0.008013975,-0.274807009
11.936668524,4.519632127,4.317351015,0.783269566,0.426480816,-0.281029886,0.935080155,0.907326258
-113.321586192,-5.099809666,13.794248364,-0.010090100,0.000051410,0.007881108,0.012803305,0.853030248
-3.432610304,-9.269060885,-4.941773424,-0.279298532,-0.935256760,0.288785902,1.017894972,0.923284290
-48.274578479,65.976149963,27.205079255,-0.009325140,0.021351903,0.014510253,0.027448305,0.940446834
-30.354291173,-35.630796456,10.665851743,-0.061538018,-0.122447398,0.050650455,0.146101887,0.968166857
-65.973348300,-111.904467603,-53.486255758,-0.001094556,-0.001727981,-0.008187907,0.008439537,0.556297988
-101.975447690,87.514382955,-108.639258833,0.000938713,-0.000389365,-0.003166909,0.003325974,0.306521935
-1.222249908,9.779616299,0.354598044,-0.102718752,0.994069935,-0.040453872,1.000181330,0.998309975
4.473631507,9.382902510,1.868360531,0.319794144,0.957732097,-0.122793815,1.017151603,0.986661289
6.859041553,8.739388754,2.508558405,0.487549942,0.864692791,-0.184906270,1.009746947,0.956902015
-46.769487831,-15.309898293,-101.188476651,0.017864795,-0.000044777,0.003922392,0.018290382,-0.601678305
10.531956613,0.820732198,14.112881206,0.247320645,-0.046539414,-0.811641344,0.849761784,-0.208567269
-4.250674330,8.254378996,10.556114510,-0.209819760,0.648168398,-0.609943133,0.914427269,0.562317048
-44.389183276,-28.671313145,20.677817501,-0.035221428,-0.042845434,0.062092887,0.083257473,0.824956463
6.723013035,5.251681640,-15.337247822,0.066089356,0.186064552,0.891290763,0.912900348,-0.334886696
-6.254680996,8.668940351,-3.692744011,-0.481765564,0.825253607,0.241516469,0.985632680,0.922676481
12.135188117,-2.616194200,-8.242626139,0.708069371,-0.237595612,0.440262302,0.866974511,0.700676714
5.823961479,-8.428960700,-7.823146321,0.308849498,-0.741394329,0.432513133,0.912206760,0.780299588
3.393171135,-9.132281045,6.877560086,0.260115816,-0.842181240,-0.328053860,0.940504553,0.861352254
4.757983136,-8.488071626,8.823115822,0.340637646,-0.722251495,-0.487589640,0.935641430,0.705121520
-13.281654890,-17.646700824,-3.428880770,-0.384793862,-0.513407521,-0.084935942,0.647199902,0.985586929
75.370327801,31.096985781,45.033997241,0.003870751,0.012422914,0.019315077,0.023289133,0.654309739
-3.261980725,-5.946933931,-17.253075107,0.027565089,-0.034064306,1.091449864,1.092329171,-0.494572486
76.449439739,-86.046667830,-4.565380252,0.010566680,-0.010742568,-0.001979178,0.015197850,0.993551157
46.887075960,65.888920329,64.223457790,-0.004714794,-0.005971634,0.014232851,0.016138889,0.102930694
6.748627763,14.069780966,-31.666938887,-0.007650649,-0.068386169,0.321162679,0.328451925,-0.867829069
28.078082598,-114.792198080,22.541743803,0.001223447,-0.005645235,0.004629596,0.007402612,0.867086841
-11.619126947,3.690133518,8.276670882,-0.621402438,0.312706890,-0.411256716,0.808120459,0.708672703
-0.130878152,-24.899016224,-9.610480318,-0.059228266,-0.405786562,-0.084536674,0.418708934,0.992445900
13.942291142,-0.731781198,1.710302458,0.916797400,-0.111726343,-0.064660398,0.925840815,0.989905187
18.215817054,-1.256625933,2.864524693,0.682771432,0.009112957,0.031538735,0.683560214,0.985391275
-68.778693198,112.794942123,57.719541758,-0.001283624,0.001537466,0.006809518,0.007097959,0.589604146
-2.528971045,-9.581984311,-0.354426330,-0.188994669,-0.998107488,0.026896352,1.016199270,0.998718445
-12.108591881,4.831115417,-0.476371047,-0.847962712,0.467910540,0.064604168,0.970646554,0.992238016
-114.524520515,-54.923713432,-17.881342902,-0.006632164,-0.003432017,-0.004880435,0.008920930,0.894548958
35.188694820,-45.828473618,28.587712506,0.023019376,-0.033206980,0.036464521,0.054426616,0.919100866
-20.008040106,-9.895087606,17.369122664,-0.056155554,-0.040487683,-0.027063957,0.074331396,0.687194031
0.415482176,9.053182377,-8.908479270,0.047079763,0.814521207,0.482764519,0.948009958,0.734413821
-0.165541812,-8.849198590,10.106055146,-0.018835644,-0.737749092,-0.632364719,0.971860917,0.595860429
113.645048400,-71.552618471,1.929144332,0.004391444,-0.002770194,-0.001123701,0.005312388,0.972759212
-47.900749748,4.874299924,-67.742760740,0.033419604,0.003088280,0.004791656,0.033902321,-0.765997967
-14.301037309,61.379534168,38.152914288,0.002424486,0.019060104,0.033043206,0.038223280,0.778909599
4.691225977,8.347480277,9.490119366,0.313006477,0.679776576,-0.529910056,0.916991775,0.644237885
109.919872116,-4.927827385,107.179139935,-0.000962283,0.000718394,0.004172144,0.004341528,0.453855168
1.015112549,-9.925589681,2.635380848,0.127507417,-1.008503196,-0.151680118,1.027785822,0.975037952
34.183533107,0.961500071,-42.875277043,-0.055944171,0.015075514,0.055467093,0.080209849,-0.979659197
20.630782506,-50.756245640,-27.033564822,0.029812323,-0.035070997,-0.021735602,0.050903692,0.933429462
10.571313224,5.014428799,-8.528879028,0.621187477,0.393964400,0.422414596,0.848242843,0.709932923
-7.485980617,-2.554787227,17.123566664,-0.013082529,-0.084582489,-1.210115636,1.213138575,-0.578039623
-109.506893523,-73.942490512,-66.187770731,-0.000000804,0.000271879,-0.007470120,0.007475066,0.387237436
-5.754423013,-8.006679448,8.748824574,-0.364788090,-0.668789870,-0.569290362,0.951021429,0.654301353
-4.546908214,-8.651388129,6.983451993,-0.286080047,-0.794967825,-0.462941914,0.963395480,0.781440609
6.940618219,-7.280629516,-9.415148374,0.415965863,-0.592603379,0.583114025,0.929638817,0.583286067
-1.716023054,-8.826026851,-9.009850994,-0.174830234,-0.777310763,0.529148968,0.956439367,0.707408289
-90.876397045,-4.020258737,-70.129445330,0.006862437,-0.003152083,-0.010472512,0.012911320,0.042440602
50.183218501,-5.439818194,44.730788072,-0.006566638,0.009691514,-0.000240912,0.011709151,-0.454208031
-21.622508707,-74.879972803,-68.682853283,0.005748097,0.012578978,-0.010572390,0.017408238,-0.275385671
32.963321219,38.911878049,9.112960318,0.052170567,0.066423651,0.036379999,0.091963981,0.956642216
8.512791702,-7.789606279,-0.526447381,0.603633318,-0.786306347,-0.010098138,0.991338906,0.987968985
100.505555804,-13.390064268,-73.195313858,-0.005051553,0.002714591,-0.010654717,0.012100008,0.062251406
-25.598799536,109.687791004,-110.505226948,0.001597080,-0.001791018,-0.002299806,0.003323780,-0.003433941
-1.658046148,8.942293530,8.681187321,-0.096597808,0.787017607,-0.544403939,0.961823008,0.707357406
12.758865911,0.483973350,8.418597138,0.726201471,0.013128265,-0.474535791,0.867597341,0.650343882
-8.477465897,-7.890231376,2.497916116,-0.613688266,-0.768794397,-0.176243555,0.999359747,0.965905789
-13.632601324,2.634961500,0.274970071,-0.881303334,0.229142898,0.014357512,0.910718493,0.991976665
-10.714751560,6.192532515,-4.556477804,-0.715395126,0.514345262,0.172874826,0.897901409,0.940872110
-6.720238968,7.304477607,-11.236455225,-0.379793846,0.469275252,0.637222131,0.877789651,0.427150192
7.725208020,9.747913873,50.659612784,-0.014117946,-0.038149821,-0.198182033,0.202313725,-0.993255856
-11.375116825,-5.414717047,5.261509183,-0.717777841,-0.486082217,-0.272277956,0.908634270,0.884526074
-9.878036200,-6.010618469,6.804214329,-0.650234360,-0.540975985,-0.402930992,0.936916818,0.795294240
10.227391519,-0.792663761,-13.816926308,0.343121674,0.004905465,0.905371807,0.968222420,-0.188773780
-62.964226254,15.414739082,12.100089361,-0.080199758,0.030225408,0.026815764,0.089803462,0.978566965
-41.206952803,38.380954516,19.235704311,-0.039682515,0.052966745,0.029676018,0.072531677,0.979171485
2.521285151,8.496397202,10.501754709,0.184923022,0.644691269,-0.610346008,0.906832734,0.553452759
-36.972468288,36.476018475,-108.962639397,0.008114060,-0.008810380,0.003692126,0.012533657,-0.758832631
26.521425669,-17.786191643,-58.467137309,-0.036357233,0.038328199,0.064975435,0.083741903,-0.996489313
-12.390832651,3.933267927,-2.484462479,-0.860101785,0.404349418,0.152389810,0.962546719,0.972977054
-42.819937920,60.285140376,53.174814406,0.004297888,-0.009521636,0.017598812,0.020465863,0.012875225
-10.505090744,-0.520128287,13.423418168,-0.333819170,-0.101154350,-0.833095687,0.903169898,-0.124297660
10.035236777,6.663488622,1.028529049,0.715589410,0.648747463,-0.103916969,0.971462924,0.982790803
3.510149683,-27.977865824,0.223696519,0.032122991,-0.441413848,-0.042420611,0.444609469,0.995617735
-13.494261296,0.055738547,1.790583384,-0.929252086,-0.020262740,-0.091827270,0.933998001,0.979103407
-1.559778419,-9.809890573,-2.932066190,-0.127514950,-0.973013158,0.162627494,0.994717231,0.976458099
0.741542441,-9.718222432,-3.159003245,0.037087770,-0.982143193,0.170376579,0.997501345,0.972400397
-5.567690692,2.262820834,-19.639898488,0.141973457,-0.182340486,1.501123398,1.518807418,-0.882762987
-19.025742782,-83.022255656,-9.972852393,-0.012041277,-0.026090616,-0.004268865,0.029050573,0.976815837
-25.947515202,-116.726459236,-7.858410606,-0.003602055,-0.006198800,-0.004685887,0.008564897,0.823189609
-22.844478626,15.827369554,-82.090997825,0.014766290,-0.013496558,0.027378245,0.033908239,-0.968181941
10.048374372,-6.440536028,3.670794480,0.667501103,-0.607783697,-0.198719513,0.924363667,0.940057389
-4.893665292,-2.171073037,19.515066182,0.037782071,0.129314314,-1.613259549,1.618874933,-0.835316611
-17.274940257,19.397946534,-27.009492550,-0.000540810,-0.046388072,-0.004498221,0.046608795,-0.601220092
31.759851871,-116.828923937,-19.982729177,0.002041219,-0.006641627,-0.007179122,0.009990875,0.782058433
65.231387826,114.137720994,26.789207860,0.002824543,0.004352574,0.005768719,0.007758934,0.786595665
-13.840747858,-55.091231809,-40.600243115,-0.009054009,-0.003199224,-0.015833270,0.018517628,0.634301823
-3.336521565,-24.908293888,16.501729037,-0.034470491,-0.196287798,0.017807248,0.200085513,0.974001927
45.773254929,-10.029311086,-2.801966913,0.166401312,-0.035261204,0.012627119,0.170564338,0.986876228
6.391677601,7.393971022,-10.730255818,0.223985066,0.551526800,0.550028751,0.810483034,0.500816310
28.702263717,-73.469654972,-72.450962487,-0.003777401,0.014201190,-0.010820130,0.018248774,-0.260211340
-57.978737117,78.629675653,72.840370989,0.002378689,-0.004360895,0.008365750,0.009729406,0.007974431
4.702882372,-14.549622199,-19.458339420,-0.055073290,0.066906012,0.168383791,0.189374187,-0.754180655
18.612662120,43.362960422,115.214165406,-0.004079741,-0.009454636,-0.002561995,0.010611232,-0.651050884
31.091765242,-1.955246453,16.491808770,0.152241476,-0.021361400,0.037827702,0.158318387,0.984694801
-16.506638259,-82.419658962,-41.082679761,-0.002047228,-0.006561011,-0.016688192,0.018048096,0.665123352
-5.577355089,-18.196497319,43.695631340,0.051294919,0.083277739,-0.150528640,0.179513849,-0.984370332
-113.377997432,-95.167570133,3.933544526,-0.001708731,-0.002714270,0.000819574,0.003310397,0.923006907
66.161093726,-113.679053935,23.610499330,0.003005900,-0.005730012,0.004928678,0.008133901,0.874852735
22.801525242,4.431760405,-5.878206905,0.415860043,0.103397272,-0.047797679,0.431178837,0.996436030
-5.262780658,-8.934415452,-0.429586606,-0.406558058,-0.920808610,0.018676516,1.006740663,0.987263102
9.185429127,-6.729169280,-5.800887982,0.624892980,-0.624112970,0.321957665,0.940034560,0.853657424
7.684434470,-3.007848906,16.301100264,0.100866692,-0.040099420,-1.141327415,1.146477353,-0.475752846
-9.741429493,6.858754819,0.487689609,-0.781068005,0.658824601,-0.021466221,1.022045930,0.959088695
-4.985734089,8.703599977,5.883741013,-0.343426541,0.876431084,-0.340357293,1.000957702,0.876098733
-14.583924241,31.692971797,-10.910206042,-0.115059722,0.186353950,-0.048005849,0.224212168,0.981220564
0.660938063,-6.753389635,-15.949650599,0.038028890,-0.195720592,1.041064515,1.059984939,-0.262005375
2.985633316,-6.108590229,-16.449509155,0.039492674,-0.118525787,1.082738936,1.089922766,-0.398856216
77.948629919,-46.404885661,-1.451872166,0.034258300,-0.014839023,0.000046552,0.037334031,0.989402096
-11.931484809,71.105026532,-64.412120361,0.004280876,-0.025395694,-0.010594922,0.027848152,-0.509699895
17.680894160,-37.431674658,-117.069894069,-0.006805646,0.008965014,0.009040508,0.014436726,-0.877261019
-5.334379700,-5.851748558,15.086395026,-0.211862840,-0.201542290,-0.988670130,1.031006199,-0.236781379
1.321450904,9.251629644,7.493966078,0.103246465,0.854418084,-0.446859532,0.969728589,0.806919622
-60.691602700,27.466427019,-5.211985499,-0.068304627,0.035806025,0.006183224,0.077368119,0.986786313
-67.367676044,44.424408541,-20.272308437,-0.027088807,0.021696244,-0.018777350,0.039460352,0.957567228
-82.077543680,41.045442485,-43.390447099,-0.005917415,0.002546884,-0.017268007,0.018430585,0.671925861
23.790999952,38.040639717,42.424052648,-0.027157027,-0.029325939,0.012287483,0.041815034,-0.616537857
-54.638802365,17.217502481,-21.176555262,-0.072373441,0.028990782,-0.030290985,0.083641641,0.993657590
-7.823798435,-7.955474655,-1.138534280,-0.538407303,-0.810719251,0.043607923,0.974191859,0.983410565
-9.060515515,-7.247155853,0.487849826,-0.690115355,-0.725435660,-0.095068871,1.005760503,0.966058733
-9.312959306,53.589485498,-29.407656904,-0.006639400,0.025028836,-0.022152711,0.034077365,0.933266421
-14.466808341,-5.164485806,34.295856710,0.200278628,0.086915553,-0.382363557,0.440304136,-0.991605382
-37.289008858,-5.115559628,40.421262546,0.084658283,0.027709031,-0.046476647,0.100473350,-0.978005223
57.639567201,-107.296896390,93.608313864,-0.001778705,0.000846312,0.005279047,0.005634569,0.313380182
-8.527831260,7.353719623,4.234104048,-0.588723150,0.717792122,-0.255603705,0.962888224,0.926821553
-8.292878702,-6.031953401,11.113176542,-0.456426020,-0.458485250,-0.717357526,0.965989263,0.403664039
-36.916385740,104.277486666,11.913666417,-0.002940336,0.009385435,0.003687950,0.010503949,0.958545236
0.457450213,7.813782188,-13.375849322,-0.037376352,0.447024735,0.862053489,0.971784093,0.116820254
4.996657628,38.478290188,-104.716577579,-0.002837239,-0.018937104,0.013045552,0.023170029,-0.817766035
-62.369341139,-10.339479044,110.766587536,0.009034462,0.003518363,-0.001218751,0.009771681,-0.599610549
13.490194801,2.081390633,-0.017745787,0.921218606,0.154197017,-0.006982832,0.934060598,0.982131223
-1.163334237,77.263883423,8.954238777,0.002767048,0.034388740,0.017877551,0.038856774,0.922243202
-3.773097236,3.371618629,19.559538115,-0.006677900,-0.186252308,-1.567213023,1.578255739,-0.846985046
55.801298312,45.668587434,-81.942393490,-0.018225834,-0.012591990,-0.002472271,0.022290163,-0.607774150
13.996203402,-5.374629385,-34.104594806,-0.148531294,0.065963838,0.306612415,0.347021536,-0.992070427
-112.487742463,-32.098464872,-84.576358295,0.002609100,0.001362894,-0.005001731,0.005803636,0.070756972
-1.678715775,6.914480619,-15.898453031,-0.078053003,0.202835328,0.942502486,0.967235947,-0.279353802
8.387450522,1.848752467,-16.504984710,0.018206254,0.005193348,1.104939393,1.105101579,-0.585604326
63.843719895,-77.835679722,-39.159899377,0.005946105,-0.005078670,-0.018410785,0.020002651,0.638229735
7.759218691,-7.150945129,-7.475496445,0.505372790,-0.655455821,0.456247235,0.945084933,0.750474027
