,x,y,z,r,mu,Ux,Uy,Uz,Umag,g11,g12,g13,g21,g22,g23,g31,g32,g33,F11,F12,F13,F21,F22,F23,F31,F32,F33,R11,R12,R13,R21,R22,R23,R31,R32,R33,U11,U12,U13,U21,U22,U23,U31,U32,U33,C11,C12,C13,C21,C22,C23,C31,C32,C33,w1,w2,w3,v11,v12,v13,v21,v22,v23,v31,v32,v33,stretch
150,0.0,25.100000000000108,0.0,15.000000000000108,325000000000000.0,1.8885963990370324e-08,2.9839912703351045e-05,6.5885840317809475e-09,2.9839919407275322e-05,1.6010760431088177e-06,7.509610273896159e-09,-8.859479197925672e-09,2.4746570405691868e-08,-3.9496497336063e-06,-1.2932317672028342e-08,-6.803622882145015e-10,2.8311347725051954e-10,2.0348592446102336e-06,1.000001601076043,7.509610273896159e-09,-8.859479197925672e-09,2.4746570405691868e-08,0.9999960503502664,-1.2932317672028342e-08,-6.803622882145015e-10,2.8311347725051954e-10,1.0000020348592447,0.9999999999999996,-8.618490197984802e-09,-4.089550969314952e-09,8.618490170229226e-09,0.9999999999999998,-6.607721855572332e-09,4.08955102031523e-09,6.607721881810025e-09,0.9999999999999997,1.0000016010760422,1.6128066405822483e-08,-4.769919974688204e-09,1.6128066406256164e-08,0.9999960503502655,-6.324582081575908e-09,-4.76991997295348e-09,-6.3245820813590675e-09,1.0000020348592442,1.0000032021546503,3.22560949625673e-08,-9.539857375312072e-09,3.22560949625673e-08,0.9999921007161326,-1.2649152607087934e-08,-9.539857375312072e-09,-1.2649152607087934e-08,1.0000040697226302,1.0000020349187528,1.000001601070051,0.9999960502967508,-0.9999349015807291,-0.002892815722662978,-0.011037400868532736,-0.002904629887391565,0.9999952255703136,0.0010544959910400848,-0.011034297874079118,-0.0010864869298027532,0.9999385300190096,0.9999960503502665
151,0.0,25.20000000000011,0.0,15.10000000000011,325000000000000.0,1.681702630567918e-08,2.9446122767313465e-05,7.669668398040848e-09,2.944612856835145e-05,1.5833117628094779e-06,6.379446111972949e-09,-8.22584178215729e-09,2.2461113764105224e-08,-3.926667548665398e-06,-1.0545258552594292e-08,-4.801752971381706e-10,-4.6339669299269294e-10,2.0300873020104432e-06,1.0000015833117628,6.379446111972949e-09,-8.22584178215729e-09,2.2461113764105224e-08,0.9999960733324513,-1.0545258552594292e-08,-4.801752971381706e-10,-4.6339669299269294e-10,1.000002030087302,1.0000000000000004,-8.040843255553015e-09,-3.872826210067958e-09,8.04084323820578e-09,0.9999999999999998,-5.040935714098645e-09,3.872826255219049e-09,5.0409356411318385e-09,1.0,1.0000015833117635,1.4420257774330758e-08,-4.3530077493774715e-09,1.4420257774764439e-08,0.9999960733324512,-5.504312844601712e-09,-4.353007749377048e-09,-5.504312844384872e-09,1.000002030087302,1.000003166626033,2.884048177962623e-08,-8.70603131502354e-09,2.884048177962623e-08,0.9999921466803213,-1.1008614831074491e-08,-8.70603131502354e-09,-1.1008614831074491e-08,1.0000040601787255,1.0000020301350592,1.0000015833068103,0.9999960732896468,-0.9999488277166351,-0.0026072202885267792,-0.00977467904813746,-0.0026163576124545273,0.9999961521732664,0.0009221233675003575,-0.00977223736804758,-0.0009476502584219127,0.9999518015063578,0.9999960733324513
152,0.0,25.30000000000011,0.0,15.200000000000111,325000000000000.0,1.4672072467567147e-08,2.9054676940467457e-05,8.491183571673384e-09,2.9054681885796657e-05,1.5655474825101383e-06,5.249281950049672e-09,-7.592204366388912e-09,2.0175657122518526e-08,-3.903685363724494e-06,-8.158199433160268e-09,-2.79988306061842e-10,-1.2099068632359087e-09,2.0253153594106524e-06,1.0000015655474825,5.249281950049672e-09,-7.592204366388912e-09,2.0175657122518526e-08,0.9999960963146363,-8.158199433160268e-09,-2.79988306061842e-10,-1.2099068632359087e-09,1.0000020253153594,1.0,-7.463196320060123e-09,-3.656101448365415e-09,7.463196306616016e-09,0.9999999999999998,-3.474149480793033e-09,3.6561014729333937e-09,3.4741494264745043e-09,0.9999999999999997,1.0000015655474825,1.2712449119420266e-08,-3.936095547989491e-09,1.2712449119420266e-08,0.9999960963146357,-4.684042994619608e-09,-3.9360955462545555e-09,-4.684042994619608e-09,1.0000020253153583,1.0000031310974165,2.5424868531489688e-08,-7.872205290068837e-09,2.5424868531489688e-08,0.9999921926445113,-9.36807693964903e-09,-7.872205290068837e-09,-9.36807693964903e-09,1.000004050634821,1.0000020253529285,1.000001565543148,0.9999960962814018,-0.9999604706305248,-0.002316915000046604,-0.008584234459855167,-0.002323768311703362,0.999996989201191,0.0007884728194800985,-0.008582381808351218,-0.0008083894281741708,0.9999628439242272,0.9999960963146363
153,0.0,25.400000000000112,0.0,15.300000000000113,325000000000000.0,1.2451102476033664e-08,2.8665575222813023e-05,9.05312955267837e-09,2.8665579356501058e-05,1.547783202210798e-06,4.1191177881263805e-09,-6.958566950620536e-09,1.7890200480931796e-08,-3.880703178783591e-06,-5.771140313726165e-09,-7.980131498551466e-11,-1.956417033479118e-09,2.0205434168108616e-06,1.0000015477832023,4.1191177881263805e-09,-6.958566950620536e-09,1.7890200480931796e-08,0.9999961192968212,-5.771140313726165e-09,-7.980131498551466e-11,-1.956417033479118e-09,1.0000020205434168,0.9999999999999998,-6.885549386735634e-09,-3.4393766763362697e-09,6.885549377194655e-09,1.0,-1.907363379001145e-09,3.439376690938694e-09,1.9073631315862094e-09,0.9999999999999996,1.0000015477832016,1.1004640436754198e-08,-3.5191833493382734e-09,1.1004640436754198e-08,0.9999961192968209,-3.863773135855467e-09,-3.5191833484711234e-09,-3.8637731357470464e-09,1.0000020205434161,1.0000030955688004,2.2009255218157747e-08,-7.038379300447967e-09,2.2009255218157747e-08,0.9999922386087022,-7.727538932811436e-09,-7.038379300447967e-09,-7.727538932811436e-09,1.0000040410909161,1.00000202057225,1.0000015477791981,0.9999961192719922,-0.9999701287589614,-0.0020218334704028003,-0.0074601460578152656,-0.0020267648196418643,0.9999977325617847,0.0006535255582027699,-0.007458807809745441,-0.0006686260033927292,0.9999719591695184,0.9999961192968212
154,0.0,25.500000000000114,0.0,15.400000000000114,325000000000000.0,1.0154116331078627e-08,2.8278817614350155e-05,9.355506341055834e-09,2.8278820984921877e-05,1.530018921911458e-06,2.9889536262031144e-09,-6.324929534852155e-09,1.5604743839345105e-08,-3.857720993842688e-06,-3.3840811942921015e-09,1.2038567609081393e-10,-2.702927203722317e-09,2.0157714742110708e-06,1.000001530018922,2.9889536262031144e-09,-6.324929534852155e-09,1.5604743839345105e-08,0.9999961422790061,-3.3840811942921015e-09,1.2038567609081393e-10,-2.702927203722317e-09,1.0000020157714742,1.0000000000000002,-6.307902452326944e-09,-3.22265189826058e-09,6.307902451459582e-09,1.0000000000000002,-3.4057735169394643e-10,3.2226519020781573e-09,3.4057727449875175e-10,1.0,1.0000015300189222,9.296831735006172e-09,-3.10227115904653e-09,9.296831735006172e-09,0.9999961422790058,-3.043503151757554e-09,-3.1022711581792742e-09,-3.043503151757554e-09,1.0000020157714744,1.0000030600401852,1.8593641839630517e-08,-6.204553346160918e-09,1.8593641839630517e-08,0.9999922845728942,-6.087000810561825e-09,-6.204553346160918e-09,-6.087000810561825e-09,1.0000040315470118,1.0000020157929252,1.0000015300150846,0.999996142261392,-0.9999780556889691,-0.0017219028344158673,-0.006397123661302833,-0.0017252468871609187,0.99999837798007,0.000517262416744916,-0.0063962225770136764,-0.0005282876743342692,0.9999794044123501,0.9999961422790061
155,0.0,25.600000000000115,0.0,15.500000000000115,325000000000000.06,7.781114032701664e-09,2.789440411507886e-05,9.39831393680588e-09,2.7894406783607515e-05,1.5122546416121181e-06,1.8587894642798904e-09,-5.691292119083773e-09,1.3319287197758439e-08,-3.834738808901784e-06,-9.970220748580382e-10,3.205726671671446e-10,-3.4494373739655296e-09,2.01099953161128e-06,1.0000015122546415,1.8587894642798904e-09,-5.691292119083773e-09,1.3319287197758439e-08,0.9999961652611911,-9.970220748580382e-10,3.205726671671446e-10,-3.4494373739655296e-09,1.0000020109995316,1.0,-5.730255523339264e-09,-3.0059271117987344e-09,5.730255528543435e-09,0.9999999999999996,1.2262087072719557e-09,3.0059271049457084e-09,-1.2262087431048375e-09,0.9999999999999994,1.0000015122546417,7.58902301005622e-09,-2.685358975742491e-09,7.58902301005622e-09,0.99999616526119,-2.223233265779938e-09,-2.6853589766098527e-09,-2.223233265834148e-09,1.000002010999531,1.00000302451157,1.5178028395908005e-08,-5.3707274272076914e-09,1.5178028395908005e-08,0.9999923305370874,-4.446462572900181e-09,-5.3707274272076914e-09,-4.446462572900181e-09,1.0000040220031072,1.0000020110148666,1.0000015122509205,0.9999961652495769,-0.9999844675238164,-0.001417044219660407,-0.0053904264014165435,-0.0014191112865978334,0.9999989209886724,0.00037966386115311364,-0.005389882582850319,-0.0003873075886801586,0.9999853994726996,0.9999961652611911
156,0.0,25.700000000000117,0.0,15.600000000000117,325000000000000.06,5.332095580904286e-09,2.751233472499915e-05,9.181552339929143e-09,2.7512336773755527e-05,1.494490361312778e-06,7.286253023565606e-10,-5.0576547033154e-09,1.1033830556171707e-08,-3.8117566239608813e-06,1.3900370445759722e-09,5.207596582434715e-10,-4.195947544208755e-09,2.006227589011489e-06,1.0000014944903612,7.286253023565606e-10,-5.0576547033154e-09,1.1033830556171707e-08,0.999996188243376,1.3900370445759722e-09,5.207596582434715e-10,-4.195947544208755e-09,1.000002006227589,1.0000000000000002,-5.152608598254713e-09,-2.7892023166798416e-09,5.152608605844128e-09,1.0000000000000004,2.792994774206744e-09,2.7892023030302762e-09,-2.79299491206305e-09,1.0,1.0000014944903608,5.881214255399128e-09,-2.2684467988168217e-09,5.881214255182288e-09,0.9999961882433768,-1.4029634884393793e-09,-2.2684467996842364e-09,-1.4029634884122743e-09,1.0000020062275892,1.0000029889829563,1.1762414886989967e-08,-4.536901543588306e-09,1.1762414886989967e-08,0.9999923765012815,-2.8059242198265555e-09,-4.536901543588306e-09,-2.8059242198265555e-09,1.000004012459203,1.0000020062379955,1.0000014944868107,0.9999961882365205,-0.9999895488974301,-0.0011071730102771293,-0.004435793484791823,-0.0011082516235720796,0.9999993569183186,0.0002407099661876778,-0.004435524123216073,-0.0002456234306702169,0.9999901328487611,0.999996188243376
157,0.0,25.800000000000118,0.0,15.700000000000118,325000000000000.06,2.8070609756851147e-09,2.7132609444111005e-05,8.705221550424408e-09,2.713261098580701e-05,1.4767260810134382e-06,-4.0153885956671797e-10,-4.424017287547023e-09,8.748373914584983e-09,-3.7887744390199783e-06,3.7770961640099826e-09,7.209466493197997e-10,-4.9424577144519645e-09,2.0014556464116987e-06,1.000001476726081,-4.0153885956671797e-10,-4.424017287547023e-09,8.748373914584983e-09,0.9999962112255609,3.7770961640099826e-09,7.209466493197997e-10,-4.9424577144519645e-09,1.0000020014556463,0.9999999999999997,-4.5749616750133046e-09,-2.572477515417816e-09,4.574961686180587e-09,1.0,4.35978065933438e-09,2.5724774952644404e-09,-4.3597809401834005e-09,0.9999999999999994,1.0000014767260799,4.173405480033775e-09,-1.8515346275219495e-09,4.173405480142195e-09,0.9999962112255607,-5.826935318937543e-10,-1.8515346270882554e-09,-5.826935319073068e-10,1.0000020014556457,1.0000029534543426,8.34680131287664e-09,-3.703075695302743e-09,8.34680131287664e-09,0.9999924224654767,-1.1653857513408661e-09,-3.703075695302743e-09,-1.1653857513408661e-09,1.0000040029152986,1.0000020014622413,1.0000014767228524,0.9999962112221954,-0.9999934579092674,-0.0007921989946184647,-0.0035293851332693677,-0.0007925582075457907,0.999999680887583,0.00010038037623432817,-0.00352930450193479,-0.00010317697219497824,0.9999937666626952,0.9999962112255609
158,0.0,25.90000000000012,0.0,15.80000000000012,325000000000000.1,2.060102170447599e-10,2.6755228272414433e-05,7.969321568292096e-09,2.675522946007997e-05,1.4589618007140982e-06,-1.5317030214900097e-09,-3.790379871778645e-09,6.462917272998271e-09,-3.7657922540790744e-06,6.164155283444072e-09,9.211336403961283e-10,-5.688967884695174e-09,1.9966837038119075e-06,1.0000014589618007,-1.5317030214900097e-09,-3.790379871778645e-09,6.462917272998271e-09,0.999996234207746,6.164155283444072e-09,9.211336403961283e-10,-5.688967884695174e-09,1.0000019966837037,1.0000000000000002,-3.997314754916083e-09,-2.355752702627159e-09,3.997314769335972e-09,1.0,5.926566696006375e-09,2.3557526799287738e-09,-5.926566906267058e-09,0.9999999999999997,1.0000014589618003,2.4655966803822926e-09,-1.4346224624766883e-09,2.4655966803822926e-09,0.9999962342077466,2.3757633934548853e-10,-1.4346224624766916e-09,2.3757633933871227e-10,1.0000019966837037,1.00000291792573,4.931187673567958e-09,-2.8692498823510058e-09,4.931187673567958e-09,0.9999924684296732,4.751528325569496e-10,-2.8692498823510058e-09,4.751528325569496e-10,1.0000039933713942,1.0000019966875406,1.0000014589591373,0.9999962342065721,-0.9999963301916093,-0.00047202655711849767,-0.002667732041234202,-0.0004719179365880723,0.9999998877919908,-4.1345699274205975e-05,-0.0026677512497816,4.0086616199552736e-05,0.999996440741832,0.999996234207746
159,0.0,26.00000000000012,0.0,15.900000000000121,325000000000000.1,-2.4710566950176258e-09,2.6380191209909432e-05,6.973852393532737e-09,2.6380192247444318e-05,1.4411975204147583e-06,-2.6618671834132254e-09,-3.156742456010264e-09,4.177460631411619e-09,-3.7428100691381714e-06,8.551214402878136e-09,1.1213206314724594e-09,-6.4354780549383894e-09,1.9919117612121167e-06,1.0000014411975204,-2.6618671834132254e-09,-3.156742456010264e-09,4.177460631411619e-09,0.9999962571899309,8.551214402878136e-09,1.1213206314724594e-09,-6.4354780549383894e-09,1.0000019919117613,0.9999999999999999,-3.4196678374751564e-09,-2.139027885861896e-09,3.419667853304508e-09,0.9999999999999999,7.493352742043166e-09,2.139027860349856e-09,-7.493353046568452e-09,0.9999999999999999,1.0000014411975198,7.57787857013888e-10,-1.0177103057849487e-09,7.57787857013888e-10,0.9999962571899313,1.0578464016211542e-09,-1.0177103055681116e-09,1.0578464016211542e-09,1.000001991911762,1.0000028823971179,1.51557396906406e-09,-2.0354241047330895e-09,1.51557396906406e-09,0.9999925143938704,2.1156915318667797e-09,-2.0354241047330895e-09,2.1156915318667797e-09,1.0000039838274903,1.0000019919138365,1.000001441195751,0.999996257189625,0.99999828227664,0.00014655483737122988,0.0018476919248429343,-0.001847718911334775,0.00018421889510827276,0.9999982759976255,-0.00014621420494549003,0.9999999722925389,-0.00018448937081572137,0.9999962571899309
160,0.0,26.100000000000122,0.0,16.00000000000012,325000000000000.1,-5.224139760501407e-09,2.6007498256596013e-05,5.718814026145829e-09,2.6007499410041615e-05,1.423433240115418e-06,-3.792031345336449e-09,-2.523105040241883e-09,1.892003989824955e-09,-3.7198278841972675e-06,1.0938273522312173e-08,1.3215076225487896e-09,-7.181988225181605e-09,1.9871398186123263e-06,1.0000014234332402,-3.792031345336449e-09,-2.523105040241883e-09,1.892003989824955e-09,0.9999962801721158,1.0938273522312173e-08,1.3215076225487896e-09,-7.181988225181605e-09,1.0000019871398187,0.9999999999999998,-2.842020923015786e-09,-1.9223030593336484e-09,2.842020940390126e-09,1.0,9.060138662637766e-09,1.9223030334248825e-09,-9.060138702211146e-09,1.0000000000000002,1.0000014234332397,-9.500209906135402e-10,-6.007981560126709e-10,-9.500209906135402e-10,0.9999962801721154,1.878116499993976e-09,-6.007981557958305e-10,1.878116500048186e-09,1.0000019871398185,1.0000028468685065,-1.9000398006352097e-09,-1.201598362449002e-09,-1.9000398006352097e-09,0.9999925603580688,3.756230346588629e-09,-1.201598362449002e-09,3.756230346588629e-09,1.0000039742835862,1.0000019871410777,1.0000014234327745,0.9999962801713227,-0.9999994143951485,0.0001843222914499621,-0.0010664120466057803,0.000184673313303029,0.9999999288035686,-0.0003290723707607804,-0.0010663513195930943,0.0003292691450793207,0.9999993772381527,0.9999962801721158
161,0.0,26.200000000000124,0.0,16.100000000000122,325000000000000.1,-8.053238979405869e-09,2.5637149412474155e-05,4.204206466131451e-09,2.5637151022052623e-05,1.4056689598160782e-06,-4.922195507259741e-09,-1.8894676244735063e-09,-3.9345265176176994e-10,-3.6968456992563645e-06,1.3325332641746236e-08,1.521694613625117e-09,-7.928498395424814e-09,1.9823678760125355e-06,1.00000140566896,-4.922195507259741e-09,-1.8894676244735063e-09,-3.9345265176176994e-10,0.9999963031543008,1.3325332641746236e-08,1.521694613625117e-09,-7.928498395424814e-09,1.000001982367876,1.0000000000000004,-2.264374002213833e-09,-1.7055782261071668e-09,2.264374014682158e-09,1.0,1.0626924601419858e-08,1.7055782009281066e-09,-1.0626924628145441e-08,1.0000000000000004,1.0000014056689608,-2.657829902452842e-09,-1.8388601398775014e-10,-2.6578299025612623e-09,0.9999963031543014,2.6983869405410033e-09,-1.8388601398775014e-10,2.698386940486793e-09,1.0000019823678765,1.0000028113398958,-5.31565363552996e-09,-3.6777265549874814e-10,-5.31565363552996e-09,0.9999926063222683,5.396769276722558e-09,-3.6777265549874814e-10,5.396769276722558e-09,1.0000039647396821,1.0000019823692177,1.0000014056702848,0.9999963031516347,-0.9999998128115316,0.000520716131113222,-0.00032129676737272894,0.0005208687533594197,0.9999997514798991,-0.0004751167034562981,-0.0003210492875623708,0.0004752839728556006,0.9999998355162365,0.9999963031543008
162,0.0,26.300000000000125,0.0,16.200000000000124,325000000000000.1,-1.0958354351732177e-08,2.5269144677543876e-05,2.430029713489761e-09,2.526914717051643e-05,1.3879046795167384e-06,-6.052359669183013e-09,-1.2558302087051276e-09,-2.6789092933484682e-09,-3.6738635143154614e-06,1.57123917611803e-08,1.7218816047014452e-09,-8.675008565668017e-09,1.9775959334127446e-06,1.0000013879046794,-6.052359669183013e-09,-1.2558302087051276e-09,-2.6789092933484682e-09,0.9999963261364857,1.57123917611803e-08,1.7218816047014452e-09,-8.675008565668017e-09,1.0000019775959335,1.0000000000000002,-1.6867270618420305e-09,-1.4888533817171087e-09,1.6867270680219829e-09,1.0000000000000002,1.2193710485124479e-08,1.4888533642385838e-09,-1.2193710491954952e-08,1.0,1.0000013879046796,-4.365638815511871e-09,2.3302612394586913e-10,-4.365638815511871e-09,0.9999963261364867,3.5186571398530472e-09,2.3302612394586913e-10,3.5186571399614675e-09,1.000001977595934,1.000002775811285,-8.731267535620015e-09,4.660530161176814e-10,-8.731267535620015e-09,0.9999926522864688,7.037308322268545e-09,4.660530161176814e-10,7.037308322268545e-09,1.000003955195778,1.0000019775982143,1.000001387908355,0.9999963261305295,-0.9999995517789594,0.0008627431759054005,0.00039002063137889246,0.0008625002313730753,0.999999434203176,-0.0006226449055838442,0.000390557593699884,0.0006223082330032667,0.9999997300985781,0.9999963261364858
163,0.0,26.400000000000126,0.0,16.300000000000125,325000000000000.1,-1.3939485877479602e-08,2.4903484051805164e-05,3.9628376822040926e-10,2.4903487956204477e-05,1.3701403992173981e-06,-7.1825238311063165e-09,-6.221927929367507e-10,-4.9643659349351996e-09,-3.6508813293745575e-06,1.809945088061431e-08,1.9220685957777737e-09,-9.421518735911246e-09,1.9728239908129542e-06,1.0000013701403991,-7.1825238311063165e-09,-6.221927929367507e-10,-4.9643659349351996e-09,0.9999963491186706,1.809945088061431e-08,1.9220685957777737e-09,-9.421518735911246e-09,1.0000019728239908,1.0000000000000002,-1.1090801885823426e-09,-1.2721285323188095e-09,1.1090802005085665e-09,0.9999999999999992,1.3760496305674323e-08,1.2721285149667043e-09,-1.3760496345464543e-08,0.9999999999999996,1.0000013701403994,-6.073447695285894e-09,6.499382521847199e-10,-6.0734476955027344e-09,0.999996349118671,4.338927323118899e-09,6.499382521848257e-10,4.338927323118899e-09,1.0000019728239908,1.0000027402826757,-1.2146881500905486e-08,1.299878652400282e-09,-1.2146881500905486e-08,0.9999926982506703,8.677847483226497e-09,1.299878652400282e-09,8.677847483226497e-09,1.000003945651874,1.0000019728280292,1.000001370147056,0.9999963491079757,-0.999998695181859,0.001210525149961103,0.0010697025010924283,0.0012097000141776998,0.999998970567406,-0.000771679987924853,0.0010706355410041442,0.000770384963163557,0.9999991301228953,0.9999963491186706
164,0.0,26.500000000000128,0.0,16.400000000000126,325000000000000.06,-1.473447899058631e-08,2.4538960903679398e-05,-1.599792858965472e-09,2.4538965379504375e-05,1.3528631577859941e-06,-5.336648097899085e-09,5.055858991466751e-10,-4.02447237355447e-09,-3.627879524101756e-06,2.0407649561002594e-08,2.3260999810823625e-09,-1.017599269746349e-08,1.9674793312681764e-06,1.0000013528631577,-5.336648097899085e-09,5.055858991466751e-10,-4.02447237355447e-09,0.9999963721204759,2.0407649561002594e-08,2.3260999810823625e-09,-1.017599269746349e-08,1.0000019674793312,0.9999999999999993,-6.560888560951453e-10,-9.102554965113359e-10,6.560888321342773e-10,0.9999999999999998,1.5291833752061924e-08,9.102554963234005e-10,-1.5291833833377087e-08,0.9999999999999999,1.0000013528631568,-4.680561661884498e-09,1.415843191652299e-09,-4.6805616619929186e-09,0.9999963721204758,5.115785610887089e-09,1.4158431916524048e-09,5.115785610887089e-09,1.0000019674793317,1.0000027057281458,-9.361113114577609e-09,2.831691058641187e-09,-9.361113114577609e-09,0.9999927442541133,1.0231562803291686e-08,2.831691058641187e-09,1.0231562803291686e-08,1.0000039349625338,1.0000019674872505,1.0000013528643168,0.9999963721113975,-0.9999969209344997,0.0009420866304511168,0.0022957774937399007,0.0009399891638088317,0.9999991400304667,-0.0009145264887479503,0.002296637089069058,0.0009123656569926286,0.9999969465188326,0.9999963721204759
165,0.0,26.60000000000013,0.0,16.500000000000128,325000000000000.2,-1.2433241919956469e-08,2.4175545975366054e-05,-3.1474443094391376e-09,2.4175549377396742e-05,1.3366897097038453e-06,-4.144218215175999e-10,2.124695535881777e-09,4.4078345704116824e-10,-3.605169758925443e-06,2.2126290542621858e-08,2.9743771758996414e-09,-1.0741750902416766e-08,1.9612109290338992e-06,1.0000013366897098,-4.144218215175999e-10,2.124695535881777e-09,4.4078345704116824e-10,0.999996394830241,2.2126290542621858e-08,2.9743771758996414e-09,-1.0741750902416766e-08,1.000001961210929,1.0,-4.276030987694396e-10,-4.248401229565607e-10,4.276031056109247e-10,0.9999999999999997,1.6434034273401024e-08,4.248401144487831e-10,-1.6434034767146694e-08,0.9999999999999996,1.0000013366897096,1.3179737819115392e-11,2.5495364936913176e-09,1.3179737819115392e-11,0.9999963948302407,5.6922240046497485e-09,2.549536492823956e-09,5.6922240046497485e-09,1.0000019612109288,1.0000026733812064,2.6359460520975748e-11,5.099081394974005e-09,2.6359460520975748e-11,0.9999927896734795,1.1384438803451762e-08,5.099081394974005e-09,1.1384438803451762e-08,1.0000039224257047,1.0000019612271582,1.0000013366793021,0.9999963948244205,0.9999916675190442,-2.0351776581072044e-06,-0.004082265099091543,-0.004082265045808455,-0.00102260544188153,-0.9999911446558946,2.139386864864974e-06,-0.9999994771368375,0.0010226052389139442,0.9999963948302412
166,0.0,26.70000000000013,0.0,16.60000000000013,325000000000000.2,-1.0758746247225097e-08,2.381620721685687e-05,-2.5718462289362126e-09,2.381620978580091e-05,1.3240398622186225e-06,2.4782426665544644e-10,2.899620955183667e-09,1.634137665927902e-09,-3.584683899594698e-06,2.0385975431810637e-08,3.566607856309069e-09,-9.911439850637118e-09,1.9534301138166567e-06,1.0000013240398622,2.4782426665544644e-10,2.899620955183667e-09,1.634137665927902e-09,0.9999964153161004,2.0385975431810637e-08,3.566607856309069e-09,-9.911439850637118e-09,1.0000019534301139,0.9999999999999997,-6.931574553974227e-10,-3.334929139411833e-10,6.931574603847527e-10,1.0000000000000004,1.5148720200453512e-08,3.3349290408156096e-10,-1.5148720032944277e-08,0.9999999999999996,1.000001324039862,9.409792387014664e-10,3.233114524696283e-09,9.409792387285714e-10,0.9999964153161014,5.237226007362948e-09,3.233114525563618e-09,5.237226007254528e-09,1.0000019534301134,1.0000026480814774,1.881956367495356e-09,6.466239651139148e-09,1.881956367495356e-09,0.9999928306450508,1.0474443143309128e-08,6.466239651139148e-09,1.0474443143309128e-08,1.000003906864044,1.0000019534516837,1.000001324023425,0.9999964153109686,0.9999867817843194,0.00018621127327880682,-0.005138246977523448,-0.005138068513410109,-0.0009465259734769376,-0.9999863520771337,0.00019107221609549925,-0.9999995347068587,0.0009455567008238782,0.9999964153161004
167,0.0,26.800000000000132,0.0,16.70000000000013,325000000000000.2,-9.250175409574926e-09,2.3459000851013077e-05,-2.038959912698481e-09,2.3459002763351536e-05,1.3113900147333997e-06,9.100703548284406e-10,3.674546374485559e-09,2.827491874814601e-09,-3.5641980402639535e-06,1.8645660320999525e-08,4.158838536718496e-09,-9.081128798857425e-09,1.9456492985994143e-06,1.0000013113900148,9.100703548284406e-10,3.674546374485559e-09,2.827491874814601e-09,0.9999964358019597,1.8645660320999525e-08,4.158838536718496e-09,-9.081128798857425e-09,1.0000019456492986,1.0000000000000004,-9.587118099179878e-10,-2.4214570509453085e-10,9.587118146342673e-10,0.9999999999999994,1.3863405741096346e-08,2.421456903409639e-10,-1.386340598276501e-08,1.0000000000000002,1.0000013113900152,1.868778750128107e-09,3.9166925538821654e-09,1.868778750128107e-09,0.9999964358019586,4.782227290599586e-09,3.916692553014804e-09,4.782227290599586e-09,1.0000019456492983,1.0000026227817493,3.737553307592271e-09,7.833397874329215e-09,3.737553307592271e-09,0.9999928716166231,9.564447399968341e-09,7.833397874329215e-09,9.564447399968341e-09,1.0000038913023832,1.000001945677655,1.0000013113665231,0.9999964357970954,0.9999808465525427,0.0003772280456795463,-0.006177720215545358,-0.006177390128861555,-0.0008700157639453061,-0.9999805412725621,0.0003825954192587485,-0.9999995503856894,0.000867668810300927,0.9999964358019597
168,0.0,26.900000000000134,0.0,16.800000000000132,325000000000000.2,-7.907529407007146e-09,2.310392687783467e-05,-1.5487853607246478e-09,2.310392828295848e-05,1.2987401672481767e-06,1.5723164430014551e-09,4.4494717937874514e-09,4.0208460837013075e-09,-3.543712180933208e-06,1.6905345210188412e-08,4.751069217127923e-09,-8.250817747077746e-09,1.937868483382172e-06,1.0000012987401672,1.5723164430014551e-09,4.4494717937874514e-09,4.0208460837013075e-09,0.9999964562878191,1.6905345210188412e-08,4.751069217127923e-09,-8.250817747077746e-09,1.0000019378684835,0.9999999999999998,-1.2242661647909187e-09,-1.50798489645336e-10,1.2242661666340623e-09,0.9999999999999999,1.2578091628900716e-08,1.5079847380470816e-10,-1.2578091763016525e-08,0.9999999999999999,1.0000012987401665,2.7965782690899527e-09,4.6002705783115345e-09,2.7965782690899527e-09,0.9999964562878183,4.327228784496706e-09,4.6002705783115345e-09,4.327228784388286e-09,1.0000019378684826,1.000002597482021,5.5931502808118326e-09,9.200556064544207e-09,5.5931502808118326e-09,0.9999929125881961,8.65445157342923e-09,9.200556064544207e-09,8.65445157342923e-09,1.0000038757407226,1.0000019379050409,1.0000012987086369,0.9999964562827923,0.9999739090441682,0.0005710665836431647,-0.007201049498729249,-0.0072005955291887976,-0.000793060240208861,-0.9999737608954951,0.0005767624653852945,-0.9999995224690923,0.0007889275290199079,0.9999964562878191
